Vessel name,From,To,Loading condition,hours since last position [h],longitude,latitude
M/S Gren (17),USMSY,CNZOS,Laden,1,172.2003348,21.66028839
M/S Gren (17),USMSY,CNZOS,Laden,1,172.0509201,21.68881908
M/S Gren (17),USMSY,CNZOS,Laden,1,171.89034,21.71919667
M/S Gren (17),USMSY,CNZOS,Laden,1,171.7402856,21.74849848
M/S Gren (17),USMSY,CNZOS,Laden,1,171.5740328,21.779369
M/S Gren (17),USMSY,CNZOS,Laden,1,171.4188322,21.80953032
M/S Gren (17),USMSY,CNZOS,Laden,1,171.2461612,21.84154019
M/S Gren (17),USMSY,CNZOS,Laden,1,171.0755107,21.87632907
M/S Gren (17),USMSY,CNZOS,Laden,1,170.9137583,21.90049833
M/S Gren (17),USMSY,CNZOS,Laden,1,170.7378687,21.93229373
M/S Gren (17),USMSY,CNZOS,Laden,1,170.5727708,21.96984816
M/S Gren (17),USMSY,CNZOS,Laden,1,170.3972546,22.00423672
M/S Gren (17),USMSY,CNZOS,Laden,1,170.2204834,22.03960561
M/S Gren (17),USMSY,CNZOS,Laden,1,170.0516266,22.07058995
M/S Gren (17),USMSY,CNZOS,Laden,1,169.8730232,22.10336619
M/S Gren (17),USMSY,CNZOS,Laden,1,169.6995777,22.13501452
M/S Gren (17),USMSY,CNZOS,Laden,1,169.5231619,22.17126411
M/S Gren (17),USMSY,CNZOS,Laden,1,169.3399594,22.20464679
M/S Gren (17),USMSY,CNZOS,Laden,1,169.1696767,22.23730225
M/S Gren (17),USMSY,CNZOS,Laden,1,168.984794,22.26929827
M/S Gren (17),USMSY,CNZOS,Laden,1,168.8047976,22.30405975
M/S Gren (17),USMSY,CNZOS,Laden,1,168.6172498,22.33257461
M/S Gren (17),USMSY,CNZOS,Laden,1,168.4318356,22.36983375
M/S Gren (17),USMSY,CNZOS,Laden,1,168.247025,22.40924602
M/S Gren (17),USMSY,CNZOS,Laden,1,168.0611157,22.44797037
M/S Gren (17),USMSY,CNZOS,Laden,1,167.863055,22.48678728
M/S Gren (17),USMSY,CNZOS,Laden,1,167.6699133,22.519055
M/S Gren (17),USMSY,CNZOS,Laden,1,167.4925829,22.55092545
M/S Gren (17),USMSY,CNZOS,Laden,1,167.2891561,22.59365379
M/S Gren (17),USMSY,CNZOS,Laden,1,167.1032069,22.63517818
M/S Gren (17),USMSY,CNZOS,Laden,1,166.9028383,22.66864893
M/S Gren (17),USMSY,CNZOS,Laden,1,166.7040152,22.6987328
M/S Gren (17),USMSY,CNZOS,Laden,1,166.5137905,22.73595276
M/S Gren (17),USMSY,CNZOS,Laden,1,166.3068435,22.77551261
M/S Gren (17),USMSY,CNZOS,Laden,1,166.1211761,22.81102853
M/S Gren (17),USMSY,CNZOS,Laden,1,165.9221612,22.8503861
M/S Gren (17),USMSY,CNZOS,Laden,1,165.7131386,22.88840086
M/S Gren (17),USMSY,CNZOS,Laden,1,165.5191956,22.92104193
M/S Gren (17),USMSY,CNZOS,Laden,1,165.3064446,22.96453842
M/S Gren (17),USMSY,CNZOS,Laden,1,165.1023563,23.00686051
M/S Gren (17),USMSY,CNZOS,Laden,1,164.9136339,23.04720945
M/S Gren (17),USMSY,CNZOS,Laden,1,164.703355,23.086625
M/S Gren (17),USMSY,CNZOS,Laden,1,164.5013949,23.12648847
M/S Gren (17),USMSY,CNZOS,Laden,1,164.3109517,23.15891535
M/S Gren (17),USMSY,CNZOS,Laden,1,164.1090133,23.19347667
M/S Gren (17),USMSY,CNZOS,Laden,1,163.9115333,23.23181997
M/S Gren (17),USMSY,CNZOS,Laden,1,163.7186973,23.26965096
M/S Gren (17),USMSY,CNZOS,Laden,1,163.5208567,23.30599167
M/S Gren (17),USMSY,CNZOS,Laden,1,163.3359781,23.33808351
M/S Gren (17),USMSY,CNZOS,Laden,1,163.1467342,23.37200821
M/S Gren (17),USMSY,CNZOS,Laden,1,162.9570912,23.41052392
M/S Gren (17),USMSY,CNZOS,Laden,1,162.775627,23.44041958
M/S Gren (17),USMSY,CNZOS,Laden,1,162.5833529,23.47687027
M/S Gren (17),USMSY,CNZOS,Laden,1,162.4045483,23.508885
M/S Gren (17),USMSY,CNZOS,Laden,1,162.2268335,23.54520483
M/S Gren (17),USMSY,CNZOS,Laden,1,162.0295264,23.5801193
M/S Gren (17),USMSY,CNZOS,Laden,1,161.846715,23.61240167
M/S Gren (17),USMSY,CNZOS,Laden,1,161.6652145,23.64742948
M/S Gren (17),USMSY,CNZOS,Laden,1,161.4860122,23.68583094
M/S Gren (17),USMSY,CNZOS,Laden,1,161.3164128,23.7184339
M/S Gren (17),USMSY,CNZOS,Laden,1,161.1441191,23.74389378
M/S Gren (17),USMSY,CNZOS,Laden,1,160.9807727,23.77322718
M/S Gren (17),USMSY,CNZOS,Laden,1,160.8103153,23.80725401
M/S Gren (17),USMSY,CNZOS,Laden,1,160.6456966,23.8384536
M/S Gren (17),USMSY,CNZOS,Laden,1,160.4644884,23.87442893
M/S Gren (17),USMSY,CNZOS,Laden,1,160.2861263,23.9158936
M/S Gren (17),USMSY,CNZOS,Laden,1,160.0919235,23.94758014
M/S Gren (17),USMSY,CNZOS,Laden,1,159.9117856,23.97626142
M/S Gren (17),USMSY,CNZOS,Laden,1,159.7292919,24.01233836
M/S Gren (17),USMSY,CNZOS,Laden,1,159.5504948,24.04410383
M/S Gren (17),USMSY,CNZOS,Laden,1,159.3539974,24.07563195
M/S Gren (17),USMSY,CNZOS,Laden,1,159.1749541,24.12141556
M/S Gren (17),USMSY,CNZOS,Laden,1,159.0101674,24.15026942
M/S Gren (17),USMSY,CNZOS,Laden,1,158.8340688,24.17739229
M/S Gren (17),USMSY,CNZOS,Laden,1,158.6597398,24.20427749
M/S Gren (17),USMSY,CNZOS,Laden,1,158.5022863,24.22758354
M/S Gren (17),USMSY,CNZOS,Laden,1,158.3396356,24.2563301
M/S Gren (17),USMSY,CNZOS,Laden,1,158.1791184,24.28828979
M/S Gren (17),USMSY,CNZOS,Laden,1,158.0116367,24.32437684
M/S Gren (17),USMSY,CNZOS,Laden,1,157.8497147,24.35861354
M/S Gren (17),USMSY,CNZOS,Laden,1,157.6866933,24.38726
M/S Gren (17),USMSY,CNZOS,Laden,1,157.5172421,24.41912419
M/S Gren (17),USMSY,CNZOS,Laden,1,157.3335563,24.45728111
M/S Gren (17),USMSY,CNZOS,Laden,1,157.1531997,24.49363054
M/S Gren (17),USMSY,CNZOS,Laden,1,156.9726356,24.52268428
M/S Gren (17),USMSY,CNZOS,Laden,1,156.7868606,24.55748552
M/S Gren (17),USMSY,CNZOS,Laden,1,156.5953806,24.59505432
M/S Gren (17),USMSY,CNZOS,Laden,1,156.4003142,24.62879891
M/S Gren (17),USMSY,CNZOS,Laden,1,156.2022642,24.66977164
M/S Gren (17),USMSY,CNZOS,Laden,1,156.0260423,24.70840414
M/S Gren (17),USMSY,CNZOS,Laden,1,155.8281295,24.7511499
M/S Gren (17),USMSY,CNZOS,Laden,1,155.6244802,24.78634498
M/S Gren (17),USMSY,CNZOS,Laden,1,155.437059,24.81425993
M/S Gren (17),USMSY,CNZOS,Laden,1,155.2566094,24.84512242
M/S Gren (17),USMSY,CNZOS,Laden,1,155.0809959,24.87073151
M/S Gren (17),USMSY,CNZOS,Laden,1,154.9136557,24.89551095
M/S Gren (17),USMSY,CNZOS,Laden,1,154.7421141,24.93781803
M/S Gren (17),USMSY,CNZOS,Laden,1,154.5539888,24.97393167
M/S Gren (17),USMSY,CNZOS,Laden,1,154.3863014,25.00134851
M/S Gren (17),USMSY,CNZOS,Laden,1,154.2138354,25.03388994
M/S Gren (17),USMSY,CNZOS,Laden,1,154.061657,25.06260766
M/S Gren (17),USMSY,CNZOS,Laden,1,153.9058137,25.07539758
M/S Gren (17),USMSY,CNZOS,Laden,1,153.7491098,25.09041059
M/S Gren (17),USMSY,CNZOS,Laden,1,153.5816417,25.10739564
M/S Gren (17),USMSY,CNZOS,Laden,1,153.4115065,25.12242413
M/S Gren (17),USMSY,CNZOS,Laden,1,153.2378043,25.13789665
M/S Gren (17),USMSY,CNZOS,Laden,1,153.0779076,25.15127024
M/S Gren (17),USMSY,CNZOS,Laden,1,152.8978523,25.1683743
M/S Gren (17),USMSY,CNZOS,Laden,1,152.7140878,25.18623273
M/S Gren (17),USMSY,CNZOS,Laden,1,152.536935,25.19827955
M/S Gren (17),USMSY,CNZOS,Laden,1,152.3591054,25.21165657
M/S Gren (17),USMSY,CNZOS,Laden,1,152.1917901,25.22945809
M/S Gren (17),USMSY,CNZOS,Laden,1,152.0346954,25.24659939
M/S Gren (17),USMSY,CNZOS,Laden,1,151.8711,25.25426667
M/S Gren (17),USMSY,CNZOS,Laden,1,151.7078365,25.2687568
M/S Gren (17),USMSY,CNZOS,Laden,1,151.5438619,25.28475162
M/S Gren (17),USMSY,CNZOS,Laden,1,151.379975,25.30061
M/S Gren (17),USMSY,CNZOS,Laden,1,151.2267265,25.31231516
M/S Gren (17),USMSY,CNZOS,Laden,1,151.0655997,25.32308455
M/S Gren (17),USMSY,CNZOS,Laden,1,150.9085817,25.34076
M/S Gren (17),USMSY,CNZOS,Laden,1,150.7490557,25.35435656
M/S Gren (17),USMSY,CNZOS,Laden,1,150.574577,25.36927456
M/S Gren (17),USMSY,CNZOS,Laden,1,150.4209131,25.38381281
M/S Gren (17),USMSY,CNZOS,Laden,1,150.2496036,25.39863776
M/S Gren (17),USMSY,CNZOS,Laden,1,150.0800988,25.41644989
M/S Gren (17),USMSY,CNZOS,Laden,1,149.9167075,25.42412239
M/S Gren (17),USMSY,CNZOS,Laden,1,149.743847,25.43978887
M/S Gren (17),USMSY,CNZOS,Laden,1,149.5580748,25.45659185
M/S Gren (17),USMSY,CNZOS,Laden,1,149.3872425,25.47268259
M/S Gren (17),USMSY,CNZOS,Laden,1,149.2103737,25.49055674
M/S Gren (17),USMSY,CNZOS,Laden,1,149.0449841,25.50301394
M/S Gren (17),USMSY,CNZOS,Laden,1,148.869708,25.51696944
M/S Gren (17),USMSY,CNZOS,Laden,1,148.6943914,25.53071644
M/S Gren (17),USMSY,CNZOS,Laden,1,148.5125381,25.54273243
M/S Gren (17),USMSY,CNZOS,Laden,1,148.3384464,25.55331903
M/S Gren (17),USMSY,CNZOS,Laden,1,148.1553437,25.57276672
M/S Gren (17),USMSY,CNZOS,Laden,1,147.9635545,25.59530944
M/S Gren (17),USMSY,CNZOS,Laden,1,147.7832848,25.61100151
M/S Gren (17),USMSY,CNZOS,Laden,1,147.5940658,25.6254805
M/S Gren (17),USMSY,CNZOS,Laden,1,147.4006178,25.64042881
M/S Gren (17),USMSY,CNZOS,Laden,1,147.2206699,25.66102028
M/S Gren (17),USMSY,CNZOS,Laden,1,147.0046965,25.68218679
M/S Gren (17),USMSY,CNZOS,Laden,1,146.8040934,25.69727685
M/S Gren (17),USMSY,CNZOS,Laden,1,146.6019133,25.71484666
M/S Gren (17),USMSY,CNZOS,Laden,1,146.3865729,25.7347963
M/S Gren (17),USMSY,CNZOS,Laden,1,146.169437,25.75302802
M/S Gren (17),USMSY,CNZOS,Laden,1,145.961263,25.77031125
M/S Gren (17),USMSY,CNZOS,Laden,1,145.7457024,25.79041624
M/S Gren (17),USMSY,CNZOS,Laden,1,145.5324784,25.81411172
M/S Gren (17),USMSY,CNZOS,Laden,1,145.3121445,25.83747836
M/S Gren (17),USMSY,CNZOS,Laden,1,145.1082296,25.85101617
M/S Gren (17),USMSY,CNZOS,Laden,1,144.8875822,25.87027829
M/S Gren (17),USMSY,CNZOS,Laden,1,144.6817883,25.88598667
M/S Gren (17),USMSY,CNZOS,Laden,1,144.4741578,25.89834654
M/S Gren (17),USMSY,CNZOS,Laden,1,144.2721857,25.91605399
M/S Gren (17),USMSY,CNZOS,Laden,1,144.0701551,25.9359219
M/S Gren (17),USMSY,CNZOS,Laden,1,143.8720505,25.95652206
M/S Gren (17),USMSY,CNZOS,Laden,1,143.6679281,25.97445039
M/S Gren (17),USMSY,CNZOS,Laden,1,143.4494326,25.98771916
M/S Gren (17),USMSY,CNZOS,Laden,1,143.2365559,26.00885323
M/S Gren (17),USMSY,CNZOS,Laden,1,143.0275822,26.0238705
M/S Gren (17),USMSY,CNZOS,Laden,1,142.8218145,26.04480648
M/S Gren (17),USMSY,CNZOS,Laden,1,142.6159017,26.06589067
M/S Gren (17),USMSY,CNZOS,Laden,1,142.4099153,26.08668267
M/S Gren (17),USMSY,CNZOS,Laden,1,142.2019717,26.10221
M/S Gren (17),USMSY,CNZOS,Laden,1,141.9987401,26.12733316
M/S Gren (17),USMSY,CNZOS,Laden,1,141.8002859,26.17708424
M/S Gren (17),USMSY,CNZOS,Laden,1,141.6016625,26.22656296
M/S Gren (17),USMSY,CNZOS,Laden,1,141.4028706,26.27576848
M/S Gren (17),USMSY,CNZOS,Laden,1,141.2174862,26.3241075
M/S Gren (17),USMSY,CNZOS,Laden,1,141.0196469,26.36966724
M/S Gren (17),USMSY,CNZOS,Laden,1,140.8209482,26.40972915
M/S Gren (17),USMSY,CNZOS,Laden,1,140.6321305,26.44864471
M/S Gren (17),USMSY,CNZOS,Laden,1,140.4386522,26.48836932
M/S Gren (17),USMSY,CNZOS,Laden,1,140.2450406,26.52783293
M/S Gren (17),USMSY,CNZOS,Laden,1,140.0546584,26.56993271
M/S Gren (17),USMSY,CNZOS,Laden,1,139.8625191,26.61228026
M/S Gren (17),USMSY,CNZOS,Laden,1,139.6865009,26.65470153
M/S Gren (17),USMSY,CNZOS,Laden,1,139.498708,26.69840012
M/S Gren (17),USMSY,CNZOS,Laden,1,139.3107713,26.74185145
M/S Gren (17),USMSY,CNZOS,Laden,1,139.1226914,26.78505487
M/S Gren (17),USMSY,CNZOS,Laden,1,138.9344686,26.82800973
M/S Gren (17),USMSY,CNZOS,Laden,1,138.7461035,26.87071538
M/S Gren (17),USMSY,CNZOS,Laden,1,138.5575965,26.91317117
M/S Gren (17),USMSY,CNZOS,Laden,1,138.3797111,26.95395746
M/S Gren (17),USMSY,CNZOS,Laden,1,138.2047125,26.99412678
M/S Gren (17),USMSY,CNZOS,Laden,1,138.0295893,27.03407976
M/S Gren (17),USMSY,CNZOS,Laden,1,137.8543417,27.07381589
M/S Gren (17),USMSY,CNZOS,Laden,1,137.6826222,27.11498601
M/S Gren (17),USMSY,CNZOS,Laden,1,137.5126891,27.15681449
M/S Gren (17),USMSY,CNZOS,Laden,1,137.3359001,27.1968706
M/S Gren (17),USMSY,CNZOS,Laden,1,137.1733533,27.2348564
M/S Gren (17),USMSY,CNZOS,Laden,1,137.0106959,27.27265443
M/S Gren (17),USMSY,CNZOS,Laden,1,136.850812,27.31008828
M/S Gren (17),USMSY,CNZOS,Laden,1,136.6805068,27.35084301
M/S Gren (17),USMSY,CNZOS,Laden,1,136.4999,27.3929483
M/S Gren (17),USMSY,CNZOS,Laden,1,136.319156,27.43482086
M/S Gren (17),USMSY,CNZOS,Laden,1,136.1382751,27.47646008
M/S Gren (17),USMSY,CNZOS,Laden,1,135.9572579,27.51786537
M/S Gren (17),USMSY,CNZOS,Laden,1,135.7761046,27.55903616
M/S Gren (17),USMSY,CNZOS,Laden,1,135.5948159,27.59997184
M/S Gren (17),USMSY,CNZOS,Laden,1,135.411926,27.64113565
M/S Gren (17),USMSY,CNZOS,Laden,1,135.2068861,27.68898577
M/S Gren (17),USMSY,CNZOS,Laden,1,135.0016671,27.73653371
M/S Gren (17),USMSY,CNZOS,Laden,1,134.7962694,27.7837786
M/S Gren (17),USMSY,CNZOS,Laden,1,134.5906938,27.83071958
M/S Gren (17),USMSY,CNZOS,Laden,1,134.3849408,27.87735576
M/S Gren (17),USMSY,CNZOS,Laden,1,134.1790111,27.9236863
M/S Gren (17),USMSY,CNZOS,Laden,1,133.9729055,27.96971032
M/S Gren (17),USMSY,CNZOS,Laden,1,133.7556118,28.01927122
M/S Gren (17),USMSY,CNZOS,Laden,1,133.5344433,28.06976549
M/S Gren (17),USMSY,CNZOS,Laden,1,133.3130675,28.11990495
M/S Gren (17),USMSY,CNZOS,Laden,1,133.0914854,28.16968853
M/S Gren (17),USMSY,CNZOS,Laden,1,132.8788025,28.21378775
M/S Gren (17),USMSY,CNZOS,Laden,1,132.677668,28.25072553
M/S Gren (17),USMSY,CNZOS,Laden,1,132.4763947,28.28736871
M/S Gren (17),USMSY,CNZOS,Laden,1,132.2749833,28.32371664
M/S Gren (17),USMSY,CNZOS,Laden,1,132.0734347,28.35976866
M/S Gren (17),USMSY,CNZOS,Laden,1,131.8717497,28.39552412
M/S Gren (17),USMSY,CNZOS,Laden,1,131.6699291,28.43098239
M/S Gren (17),USMSY,CNZOS,Laden,1,131.4679738,28.46614281
M/S Gren (17),USMSY,CNZOS,Laden,1,131.2658847,28.50100477
M/S Gren (17),USMSY,CNZOS,Laden,1,131.0636625,28.53556763
M/S Gren (17),USMSY,CNZOS,Laden,1,130.8613083,28.56983075
M/S Gren (17),USMSY,CNZOS,Laden,1,130.6588227,28.60379352
M/S Gren (17),USMSY,CNZOS,Laden,1,130.4562068,28.63745533
M/S Gren (17),USMSY,CNZOS,Laden,1,130.2534615,28.67081554
M/S Gren (17),USMSY,CNZOS,Laden,1,130.0505876,28.70387357
M/S Gren (17),USMSY,CNZOS,Laden,1,129.847586,28.73662879
M/S Gren (17),USMSY,CNZOS,Laden,1,129.6444578,28.76908061
M/S Gren (17),USMSY,CNZOS,Laden,1,129.4412037,28.80122843
M/S Gren (17),USMSY,CNZOS,Laden,1,129.2378248,28.83307166
M/S Gren (17),USMSY,CNZOS,Laden,1,129.034322,28.86460972
M/S Gren (17),USMSY,CNZOS,Laden,1,128.8306963,28.89584202
M/S Gren (17),USMSY,CNZOS,Laden,1,128.6269486,28.92676797
M/S Gren (17),USMSY,CNZOS,Laden,1,128.4230799,28.95738701
M/S Gren (17),USMSY,CNZOS,Laden,1,128.2190913,28.98769857
M/S Gren (17),USMSY,CNZOS,Laden,1,128.0149836,29.01770209
M/S Gren (17),USMSY,CNZOS,Laden,1,127.8107579,29.04739699
M/S Gren (17),USMSY,CNZOS,Laden,1,127.6064153,29.07678274
M/S Gren (17),USMSY,CNZOS,Laden,1,127.4019566,29.10585877
M/S Gren (17),USMSY,CNZOS,Laden,1,127.197383,29.13462455
M/S Gren (17),USMSY,CNZOS,Laden,1,126.9926955,29.16307952
M/S Gren (17),USMSY,CNZOS,Laden,1,126.7878952,29.19122317
M/S Gren (17),USMSY,CNZOS,Laden,1,126.582983,29.21905495
M/S Gren (17),USMSY,CNZOS,Laden,1,126.3779601,29.24657435
M/S Gren (17),USMSY,CNZOS,Laden,1,126.1728275,29.27378083
M/S Gren (17),USMSY,CNZOS,Laden,1,125.9675863,29.30067389
M/S Gren (17),USMSY,CNZOS,Laden,1,125.7622376,29.32725301
M/S Gren (17),USMSY,CNZOS,Laden,1,125.5567824,29.35351769
M/S Gren (17),USMSY,CNZOS,Laden,1,125.3512219,29.37946744
M/S Gren (17),USMSY,CNZOS,Laden,1,125.1455572,29.40510175
M/S Gren (17),USMSY,CNZOS,Laden,1,124.9397894,29.43042013
M/S Gren (17),USMSY,CNZOS,Laden,1,124.7339196,29.45542211
M/S Gren (17),USMSY,CNZOS,Laden,1,124.527949,29.4801072
M/S Gren (17),USMSY,CNZOS,Laden,1,124.3218787,29.50447493
M/S Gren (17),USMSY,CNZOS,Laden,1,124.1157097,29.52852483
M/S Gren (17),USMSY,CNZOS,Laden,1,123.9094434,29.55225644
M/S Gren (17),USMSY,CNZOS,Laden,1,123.7030809,29.5756693
M/S Gren (17),USMSY,CNZOS,Laden,1,123.4966232,29.59876297
M/S Gren (17),USMSY,CNZOS,Laden,1,123.2900716,29.62153698
M/S Gren (17),USMSY,CNZOS,Laden,1,123.0834273,29.64399091
M/S Gren (17),USMSY,CNZOS,Laden,1,122.874166,29.66051521
M/S Gren (17),USMSY,CNZOS,Laden,1,122.6620667,29.680365
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4938124,29.71928542
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4169517,29.74464722
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4176133,29.74565
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4173617,29.74504389
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4171544,29.74473
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4168837,29.74444867
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4157954,29.74384704
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4139015,29.74385704
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4123356,29.74586111
M/S Gren (17),USMSY,CNZOS,Laden,1,122.412547,29.74839463
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4134617,29.74881444
M/S Gren (17),USMSY,CNZOS,Laden,1,122.414475,29.74898694
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4157856,29.74876852
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4160356,29.74836722
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4168358,29.74724917
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4168661,29.74628056
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4172906,29.74550556
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4166687,29.74432367
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4159406,29.74414278
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4141867,29.74424444
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4117117,29.74623167
M/S Gren (17),USMSY,CNZOS,Laden,1,122.41176,29.74770778
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4124704,29.74829722
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4133872,29.74866019
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4145493,29.74866889
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4157889,29.74856833
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4163128,29.74780722
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4166444,29.74635981
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4172094,29.74586667
M/S Gren (17),USMSY,CNZOS,Laden,1,122.41704,29.74573667
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4166317,29.74528333
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4148467,29.74465722
M/S Gren (17),USMSY,CNZOS,Laden,1,122.413265,29.74486667
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4121789,29.74694889
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4129756,29.74867167
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4139911,29.74906611
M/S Gren (17),USMSY,CNZOS,Laden,1,122.415264,29.74901097
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4156633,29.74920444
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4168083,29.74814833
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4171746,29.74701648
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4171028,29.74608194
M/S Gren (17),USMSY,CNZOS,Laden,1,122.41702,29.74537667
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4165656,29.74404167
M/S Gren (17),USMSY,CNZOS,Laden,1,122.4149443,29.74414889
M/S Gren (17),USMSY,CNZOS,Laden,1,122.3438767,29.75385667
M/S Gren (17),USMSY,CNZOS,Laden,1,122.2065771,29.85019856
M/S Gren (17),USMSY,CNZOS,Laden,1,122.0189049,29.93512526
M/S Gren (17),USMSY,CNZOS,Laden,1,121.9789426,30.02070207
M/S Innovation (24),DEBKE,USMSY,Ballast,0,8.488682778,53.33126815
M/S Innovation (24),DEBKE,USMSY,Ballast,1,8.490185,53.44585667
M/S Innovation (24),DEBKE,USMSY,Ballast,1,8.533415769,53.57540911
M/S Innovation (24),DEBKE,USMSY,Ballast,1,8.320166583,53.70603888
M/S Innovation (24),DEBKE,USMSY,Ballast,1,8.054133333,53.842345
M/S Innovation (24),DEBKE,USMSY,Ballast,1,7.727704525,53.91236557
M/S Innovation (24),DEBKE,USMSY,Ballast,1,7.414288569,53.97462222
M/S Innovation (24),DEBKE,USMSY,Ballast,1,7.024136667,53.93008
M/S Innovation (24),DEBKE,USMSY,Ballast,1,6.633549502,53.88014719
M/S Innovation (24),DEBKE,USMSY,Ballast,1,6.25390649,53.82177777
M/S Innovation (24),DEBKE,USMSY,Ballast,1,5.926643333,53.75481
M/S Innovation (24),DEBKE,USMSY,Ballast,1,5.628319255,53.69753023
M/S Innovation (24),DEBKE,USMSY,Ballast,1,5.323493923,53.62109461
M/S Innovation (24),DEBKE,USMSY,Ballast,1,5.02717,53.56093167
M/S Innovation (24),DEBKE,USMSY,Ballast,1,4.700974624,53.49747699
M/S Innovation (24),DEBKE,USMSY,Ballast,1,4.496752323,53.32811732
M/S Innovation (24),DEBKE,USMSY,Ballast,1,4.315891667,53.11701667
M/S Innovation (24),DEBKE,USMSY,Ballast,1,4.012164741,52.98404074
M/S Innovation (24),DEBKE,USMSY,Ballast,1,3.744187175,52.82002404
M/S Innovation (24),DEBKE,USMSY,Ballast,1,3.546448333,52.66397
M/S Innovation (24),DEBKE,USMSY,Ballast,1,3.387995071,52.51424704
M/S Innovation (24),DEBKE,USMSY,Ballast,1,3.184120303,52.35527748
M/S Innovation (24),DEBKE,USMSY,Ballast,1,2.977296667,52.184495
M/S Innovation (24),DEBKE,USMSY,Ballast,1,2.754622195,52.0002333
M/S Innovation (24),DEBKE,USMSY,Ballast,1,2.517615481,51.8117413
M/S Innovation (24),DEBKE,USMSY,Ballast,1,2.242333333,51.63397667
M/S Innovation (24),DEBKE,USMSY,Ballast,1,1.961496281,51.44562455
M/S Innovation (24),DEBKE,USMSY,Ballast,1,1.7669116,51.21984761
M/S Innovation (24),DEBKE,USMSY,Ballast,1,1.501876667,51.09023833
M/S Innovation (24),DEBKE,USMSY,Ballast,1,1.279157049,50.98644884
M/S Innovation (24),DEBKE,USMSY,Ballast,1,1.023185519,50.84547952
M/S Innovation (24),DEBKE,USMSY,Ballast,1,0.759813333,50.71519
M/S Innovation (24),DEBKE,USMSY,Ballast,1,0.447585936,50.60321735
M/S Innovation (24),DEBKE,USMSY,Ballast,1,0.07604872,50.51587353
M/S Innovation (24),DEBKE,USMSY,Ballast,2,-0.614042822,50.39060505
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-0.918864633,50.33532245
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-1.154756667,50.29067667
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-1.397174465,50.25027669
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-1.657134879,50.20652053
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-1.936503333,50.16144333
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-2.258030403,50.11027564
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-2.620609569,50.04881954
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-2.957165,49.97976667
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-3.259911025,49.87442191
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-3.526044665,49.77451572
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-3.779316667,49.67752667
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-3.995042287,49.59508782
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-4.234344942,49.50489106
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-4.46149,49.403065
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-4.719961392,49.30498127
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-5.009979005,49.19821276
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-5.295035,49.09181333
M/S Innovation (24),DEBKE,USMSY,Ballast,1,-5.565661884,48.98652184
